62003016	Faith	Yehuatzin ocontemactih niyolilitzin topampa, uan ohcon yotquixmatqueh in tlen milauac tetlasohtlalis. Tehuan noiuqui moniqui ohcon mattemactican in toyolilis ipampa in tocniuan.
43013001	Grace	Ihcuac yopeuasquia in pascuahiluitl, Jesús ocmatia nic yoehcotoya nihora iccauteuas nin tlalticpactli uan cahsitiu niTahtzin. Jesús nochipa oquintlasohtlac niaxcauan tlen iuan ocatcah itich nin tlalticpac, uan ohcon oquintlasohtlac ica mahsic nochi nitetlasohtlalis.
58003017	Sin	¿Uan aquihqueh innauac ocualantoya Yehuatzin ome poual xiuitl? ¿Quenat amo yeh naquin otlahtlacohqueh uan ouitzqueh uan omiqueh campa tlauaquilistlah?
60001014	Recommendation	Quemeh iconeuan Dios tlatlacamatinih, acmo ixconmocauilican manamechontlatiquiti namoamocualitlaniquilis tlen onanconpiayah achtoh ihcuac onamonixpoliutoyah.
45011032	Grace	Uan ohcon judíos uan amo judíos Dios oquintzacu nochtin itich nimamotlatlacamatilis, para ohcon Yehuatzin intich nochtin icnextis niteicnoitalitzin.
66006006	Description	Uan onicac se tlahtol intlahcoyan non naui naquin yoltoqueh, oquihtouaya: —Se kilo trigo ipatca se tonaltiquitl, uan yeyi kilo cebada ipatca se tonaltiquitl; tlen quemah, amo yeh itquihtlacoua in aceite dion vino.
59004010	Recommendation	Ohcon xonmicnotecacan inauactzinco in toTecotzin uan Yehuatzin namechonuehcapantlalis.
44017031	Grace	Pues Dios yoctlalih se tonal ihcuac ica yec uan ohcon quen icnamiqui sehse, quihtos tlenoh intich moniqui in tlalticpactlacameh. Ohcon icchiuas ica necah tlacatzin naquin Dios yocpihpin, uan oquinmatiltih nochtin nic ica Yehuatzin ohcon icchiuas, pues ocyancuicayolitih itich miquilistli.
43019002	Description	In soldados occuacoscatihqueh ica uitztli, uan ocahaquiltihqueh se tlaquentli chicauac chichiltic.
54005014	Recommendation	Ica non inniqui in siuameh tlen yotlauicalmiqueh uan oc chicauaqueh mamonamictican, matlascaltican, maquitacan nincalihtic, uan ohcon aquihqueh techcocoliah amo uilis inca tlahtosqueh.
43014011	Faith	Ixnechonniltocacan nic neh nicah itich noTahtzin uan noTahtzin notich catqui. Uan tla amo uili namontlaniltoca ica tlen innamechoniluia xontlaniltocacan ica tlen inchiua.
66020014	Violence	Uan in Miquilistli uan in Miquechantlah oquinpantlatiuihqueh itich in ueyi amanal de tlitl, nin yeh non ya ic opa miquilistli.
58009026	Description	Pues tla oini ohcon, Cristo omoniquisquiaya motemactis micpa desde ihcuac omochiu in tlalticpactli. Pero axan, itich ninyacatlamilis in tonalmeh, Yehuatzin oualah uan omotemactihtzinoh san ic sipa uan ica in sintitl nochipa, para ica nimiquilitzin conpohpolos in totlahtlacol.
44013018	Description	Quemeh omepoual xiuitl oquinyolohxicohtoya campa tlauaquilistlah.
46011033	Recommendation	Ica non, nocniuantzitzin, ihcuac namonmonichicouah para naconcuasqueh in cenahilnamicocatl, xonmochiacan hasta xonican namonochtin.
66006012	Violence	Uan itich notlachialis onquitac in Colelohtzin occoton non ya ic chicuasen sello. Ihcuac octlapoh, omochiu se ueyi temohtih tlalolintli, uan in tonaltzin oualtlileu quemeh tliltic tilmahtli, uan in metztli omocuip nochi chichiltic quemeh istli,
58011035	Violence	Siquin siuameh oquinsilihqueh ocsipa yoltoqueh ninmiqueuan. Ocsiquin oquintlahyouiltihqueh, nic amo ocniqueh iccauasqueh Dios uan ohcon mopaleuisqueh. Yehyeh omocauqueh maquinmictican nic ocniqueh icpiasqueh in yancuicayolilistli.
44016037	Violence	Pero Pablo oquinnanquilih in tlaqueualten: —Tehuan itromanos uan yeh otechtlacotinqueh imixpan nochi in tocniuan uan otechtzacuqueh masqui amo achtoh otechtlahtoltihqueh. ¿Uan axan icniquih san ichtaca techcahcauasqueh? ¡Ohcon amo! Yehuan innohmah mauiquih uan matechquixtiquih.
45013009	Recommendation	mayeh in tlanauatil tlen ictoua amo itmocalaquis iuan naquin amo iuan itnamiqueh, mayeh in tlanauatil tlen ictoua amo ittemictis, mayeh in tlanauatil tlen ictoua amo ittlachtiquis, mayeh in tlanauatil tlen ictoua amo itteistlacatlalis uan mayeh in tlanauatil tlen ictoua amo itquecolitas itmoyohcatis tlen teyohca.
62003003	Faith	Nochtin naquin moyolchicauah inauactzinco icmatih ohcon mochiuas, ictemosqueh isqueh yolchipauaqueh ohcon quemeh Yehuatzin chipaucatzintli.
45007022	Faith	Itich noyolo intlasohtla nitlanauatiltzin Dios;
50004004	Recommendation	¡Nochipa tlailiuis xonpaquican inauatzinco in toTecotzin! Ocsipa innamechoniluia: ¡Tlailiuis xonpaquican!
66001012	Description	Onmocuitlapantlachialih,onniquia inquitas aquih nechnotza, uan ihcuac onmocuip onquimitac chicome candeleros tlachiuten ica oro,
58003018	Sin	¿Uan inauac aquihqueh omoyectencau Dios amo calaquisqueh campa Yehuatzin contemactia niseuilitzin? ¿Quenat amo innauac naquin amo otlatlacamatqueh?
43010008	Sin	Nochtin aquihqueh oualahqueh achtoh uan amo neh, yehuan ichtiqueh naquin canaah tlen amo imaxca, uan in ichcameh amo oquintencaqueh.
60002018	Recommendation	Namehuantzitzin naquin namonteaxcameh queh esclavos, ixquimontlacamatican ica mic tlepanitalistli namotecouan, amo sayen tlen cualmeh coconeh uan teyequitah, tlamo noiuqui innauac naquin oueh sequintlaxicouilia.
44006013	Description	Uan oquintemohqueh siqui tlacameh macteiluican ica istlacatilistli, octouayah: —Nin tlacatl amo iccaua pitzotic icteneutos nin mouistic teopantli uan nitlanauatil Moisés.
47005018	Faith	Nochi nin yancuic ninimilis ualeua itich Yehuatzin Dios, naquin ica Cristo octlahtlamico in ixnamictli tlen otechsicantlalaya de Yehuatzin, uan otechmactih in tiquitl mattematiltican quenih ica Cristo uili tlahtlami in ixnamictli.
59005010	Recommendation	Nocniuantzitzin, itich in teotlanauatanih tlen otlahtouayah ica nitoocaatzin in toTecotzin, xontlasalocan quenih moniqui setlahyouis uan setlaxicos.
