62003016	Faith	Pi God Tiat itamuṅem qatsiy tavi . Put pantaqat akw God itamumi unaṅway’taqat itam māmatsya . Noqw soon as itam tuwat itahqatsiy qa itahsinomuy amuṅem o’yaniqey suhtaq’ewyani .
43013001	Grace	Noqw Amutsva Yūmosanihqat ep nōviwniqat nāt aw qa pituqw , Jesus yep it qatsit aṅqw Nay awniqey navoti’ta ; nihqe sinomat it qatsit ep hinnumyaqamuy amumi unaṅway’taqe pam yūmosa so’ṅwamiq pumuy amumi unaṅway’ta .
58003017	Sin	Noqw ya hakim lȫp sunat yahsaṅwuy aṅ put unaṅwmoknaya ? Pay ima hakim piw qaanhtotiqe , qayēsiwhpuvehaqam súlawhti .
60001014	Recommendation	Uma God aw tūqayyuṅwni , put tímatnihqee . Ura as uma hisat God tunatyayat qa navoti’yuṅqe nāp umuhtuṅlayiy aṅ hinwisa . Noqw pu’ hapi uma qa pan hinwist ,
45011032	Grace	Pi God qak̇aptsiunaṅwat aw sinmuy sohsokmuy mātavi , sohsokmuy ōkwatuwniqey tunatyawk̇aṅwo .
66006006	Description	Noqw nu navotq , nālöqmuy hihtuy tayyuṅqamuy amuhsonṅaqw hakiy tönaat paṅqawu : Pay söhövosi sūp tuwani pakwt sīvat hihk̇ay’tamantani ; pu kawaysöhövosi payhp tuwani pakwt sīvat hihk̇ay’tamantani . Nīk̇aṅw um hapi pay wihkuyit , ōvat pālayat enaṅ qa aw hintsanni .
59004010	Recommendation	Uma Tutuyqawhqat ehpewi nāqahihtatotaqw , pam umuy tsok̇anani .
44017031	Grace	Pi pam hisat sinmuy amuṅem hin yúkuniqey pay tokiltaqe , hakiy tāqat put eṅem suan yúkuniqat aw pay tavi . Nihqe pay pas pam soon qaantaniqat sohsokmuy navotna , mokiwuy aṅqw put ahoy tātaynaqee .
43019002	Description	Pahsat pu puma hihta kūtay’taqat kwitetotaqe put wihk̇at yukuyat put Jesus qötösomtoynaya , nit pu hihta palasakwat usimnit put usihtoynayaqe ,
54005014	Recommendation	Paniqw ōviy nuyniqw puma puwsuṅwtote’ tiy’ooyyani ; nen kiy , pu timuy amumi tunatyawyuṅwni . Noqw sinom amumiq hiṅqaqwaqam pāpu qa hiṅqaqwani .
43014011	Faith	Nu Inay epniqw pu Ina inuhpenihqat uma tūtuptsiwani ; hal kurs uma qa pantotinik , ṅas’ew uma itumalay ahpiy inumi tūtuptsiwani .
66020014	Violence	Noqw mokiwuniqw pu maski , puma ūwiṅwuy patuphat antaqat aqw tūviwa . Pam hapi lȫs mokiwu .
58009026	Description	Pi as kurs pantaqw , soon pam tūwaqatsit yayhniwhqat pahpiy qa piép k̇ānavotmantani ; noqw pi yepehaq pam so’ṅwaveq sūs mātaktiqe , pas nāp nātapqe , sinmuy qaanhtipuyamuy ayo yuku .
44013018	Description	Nihqe lȫp sunat yahsaṅwuy pahsavohaqam qayēsiwhpuve pumuy qatsíyamuy aṅ maqsonlawu .
46011033	Recommendation	Yanta itupkomu , ōviy uma nōnovanik tsovalte’ , hāk nānuhtayyuṅwmantani .
66006012	Violence	Noqw nu tātayhq , pam návaynihqat tuvoylat hötaqw , pahsat tutskwa a’nö tayayayku . Noqw tāwa anaha’mötsaput an qömviti . Noqw mūyaw uṅwat an pālaṅwputi .
58011035	Violence	Momoyam timuy so’qe ahoy tātayyaqw amumi yórikya . Pētu mātaviwyaniqey qa nānakwhaqe , hihta qaan’ewakw aṅ okiwsaniwya ; puma hisat ahoy yesvaniwniqat epeq pavan nukṅwat qatsit aw‐sa taywisqe ōviy’o .
44016037	Violence	Noqw Paul pumuy amumi paṅqawu : Puma itamuy Rome aṅqw sinoiwtaqamuy qa tūviwtaqamuy nuhtutpik wuvahtotat , sivikimi tūvayak̇aṅw , ya puma yephaqam itamuy nanauyve hóroknayaniqey anyuṅwa ? Sóoni ; nāp aṅqwye’ , itamuy hóroknayani .
45013009	Recommendation	Pi yanta : Um nömaqtsit qa sokoplawni , um hakiy qa nīnani , um hihta qa ūuyni , um hakiy hihta qa atsátoynani , um hihta qa uhhimuy qa tuṅlay’tani , pu sen pay piw himuwa tutavoniqw pay hapi pam sohsoy it yanwat lavayit ep taṅawta , it’a : Um pas nāmi hin unaṅway’taqey pan uhsinosṅway aw unaṅway’tani , it ep’e .
62003003	Faith	Noqw haqam it yantaqat unaṅwvahsit ṅöyi’taqa nākwaṅw’ewakwlawṅwu , pas pam hin kwaṅw’ewakwnihqat pan’i .
45007022	Faith	Pi nu as pas iunaṅwpeq God tutavoyat aṅ nāhahlayna .
50004004	Recommendation	Uma yūmosa Tutuyqawhqat ep hahlayhtiwisni ; noqw nu piw nāt paṅqawni : Uma hahlayyani .
66001012	Description	Noqw nu hakiy inumi hiṅqawhqat aw yórikniqe ahoy namtö . Nihqe ōviy nu namtökqe , pay tsaṅe’ wihqöhit tsotsókpiyat sik̇avalasivat aṅqw yukiwyuṅqat tuwa .
58003018	Sin	Noqw ya pam hakimuy amumi pas qa öwílvayhtiqe pas soon haqam nāsuṅwnayaniqey aw ökiniqat paṅqawu ? Imuy aṅ qatuptsiwni’yuṅqamuy amumii .
43010008	Sin	Inupyeve mohti ö́kihqam sohsoyam uuyiṅwtu , pu hihta tūnawhkilalwaqamu ; noqw ikanelvohkom pumuy amumi qa tūqayyuṅwa .
60002018	Recommendation	Uma aṅ tūtuwiktu , uma umuhmoṅwimuy k̇aptsi’k̇ahk̇aṅw amumi tūqayyuṅwni , aṅ lōlolmatuy , pu hakiy pāsyaṅwuqamuy qa púmuy‐sa amumii , aṅ a’nö unaṅway’yuṅqamuy amumi pīwu .
44006013	Description	Nihqe hakim put ehpewi hihta atsátotaniqamuy momi o’yaqw puma paṅqaqwa : Pas i’ tāqa panis tuwat it pas k̇aptsiwtaqat kīhut , pu hin hinwisniqat tutavot aqw qalomáhiṅqawlawu ;
47005018	Faith	God hapi sohsok īit tumalay’ta ; nihqe Jesus Christ ahpiy itamuy namivöhikna ; nihqe itamuy pö́hiknaqe itam put pantaqat yuaatotaniqat ōviy itamuy ayata .
59005010	Recommendation	Itupkomu , uma God lavay’aymuyatuy Tutuyqawhqat natṅwaniyat aw yank̇ahk̇aṅw yuaaykuyaqamuy amumi taywise’ , amumi nanawinyani . Pumuy hin k̇ānanvotpit aṅ nakwhani’yuṅqat pan piw uma hinwisni .
44002021	Faith	Pep pu’ ason hak Tutuyqawhqat aw taqa’naṅwtiqa ayo yámakmantani , kita úrai .
66007012	Faith	Paṅqaqwa : Pas antsaa . Nam sohsoyam aqwhaqami God aw itahyantaqay tayawintiwisni , pu pas hihtatotani , pu kwakwhatiwisni , pu k̇aptsi’tiwisni . Pi pam‐sa suan unaṅwtalwuwni’ta , sus’öqala , pu hoṅvi’ta . Pay nam sohsoyam aqwhaqami pan put yuaatiwisni . Nam antani , kitota .
60003003	Recommendation	Uma qa suovaamnihqat lomayuyahiwtani , umuhhömiy aw hīhin yuykuyaniqeyu , pu sik̇avalasivat yuwsi’yuṅwniqeyu , pu lomayuwsita .
