62003016	Faith	Ig Jesus Cristo humaw ukannuhtenwiy adahan ku samah amawka wixwiy batek gikakkis hiyeg. Nah akkite yit ku samah. Ig ka kiyé gipit aynesnima juktah ig umahkiswe udahanwiy. Kuri amawka ku wixwiy kawnata kiyé upitwiy akiw. Amawka ku wixwiy kiyé nawenéwa hiyeg takunipti.
43013001	Grace	Ayteke ariwnteke ini, kabá danuh ahawkanaprik adahan ini fet adahan axne muttuhyan arih. Hiyeg judeyenepwi axni adahan kiyene ku samah minikwak Uhokri umahkis muttuhyan gidukwenaprikkis amekenegben kahadbe ig giwiwhkiswitnikis giwakutakkis hiyeg ejituyenepwi. Ig Kiyapwiye Jesus hiyapni henne, ig hiyakni ku gihawkanaprik kabá danuh adahan ig tipikwiye amadgatak inin diyuhpiye ta git Gig. Hennewa gihawkan makisup, ig batekye gikakkis gihiyegapu amadga inin. Ayteke nikwe ig akki wothu huwewe ku ig batek ukak mpiynepepye. Nah akkite yit ku samah.
58003017	Sin	Nah ayapi akiw. Pariye hiyeg keh Uhokri ka batek adahan paxkabu madikwa (40) akebyi kamukri? Nah akkite yit. Igkisnewa ku pariye taraksapye. Apatra ini Uhokri makisrihpigkis ayge amadga amatap.
60001014	Recommendation	Ikawnabay ke bakimnaybe ihpatrunebe. Ka yi muwaka diyuhkiswa butte adahan yis wewnema akak yihiyakemni minikweknene ku samah yis kote hiyakte hawkri.
45011032	Grace	Mmanawa ig Uhokri isaksa madikte hiyeg taraksa adahan in ikene iwetrit git adahan ig gamnihtenkis madikte.
66006006	Description	Ayteke nah timá pahá ikupimnat. Ke nuthube in pes gibettakkis nerras paxniknene hiyeg dehetniyepwi. In awna: ―Pahowwa ahehtet fahhin adahan pahay hawkri annipwit atiwni. Hawwata mpanmowa ahehtet kuwak adahan pahay hawkri annipwit atiwni. Henneme diluy akak win adukwenewa atiwni.
59004010	Recommendation	Tuwatasawnabay gitiput Kiyapwiye Uhokri. Ayge nikwe ig ikene yawaygyi akak yikiythani.
44017031	Grace	Amawka ku wixwiy wages uhiyakemniwiy adahan wixwiy keh ku pariye kabay giwtrik Uhokri mmanawa ig kuwis ahegbete pahay hawkri ku pariye me danuhmet adahan ig ukatiwnihpitniwiy adahan ku pariye ukehniwiy ay amadga inin. Ku wis keh mbayka, mbaykanewa ig ikí wot. Ku wis keh kabayka, kabaykanewa wis utí. Ig ka taraksa ku aysaw ig hiyak ukak. Apim ini ig katiwnihkiswiy ta git pahapwi gikanyan. Ig Uhokri kuwis akki ta wotwiy ku pariye ner gikanyan adahan ini mmanawa ig kuwis kannikasepri ariw gimiremni.
43019002	Description	Apim ini gisuwtatapu awna: ―Uyay arehwa gikak. Uyay kawihkis gikawihni ta gipitit kewa ukiparawiybe ku samah ig kawih dagam duruweh akak gisuwpren karukri wahano. Ayteke nikwe igkis imepe puduku, igkis keh gisuwpren nikak. Igkis kawihkisni ta gitewharit. Igkis kadagmanepri akak pahak dagam duruweh.
54005014	Recommendation	Nikwe numawkan egkis madankunopwi ku pariye kotenano kiyapuntawte amawka egkis maripkaw akiw. Numawkan egkis kakamkayh. Numawkan egkis apuriw gumunyapukis kabayhtiwa. Marihwakam upetunyapu ka ik adahan awna guminkis ku egkis mahayakemnihwanonenwa.
