62003016	Faith	Ya ixyipy jëbɨ ɨɨch ajt ijxpejt nbɨjcɨm nej huaad mɨgügtɨjc ndzojcɨm njɨhuɨɨyɨm, jadu'n nej Jesucristo ijxpejt yejcy co ñayyojxɨ ñaydoocɨ co y'o'cy mɨɨd ɨɨch ajt nbocy ycɨxpɨ. Paady ycɨxp ɨɨch ajt jëbɨ huaad ndzojcɨm njɨhuɨɨyɨm nmɨgügtɨjc, oy jada ndɨmco'ögɨɨyɨm.
43013001	Grace	Ca'nɨ anajty xɨɨ paady, pascuaxɨɨ anajty ajcxy tijy. Chi Jesús ñejhuɨɨyb co anajty yxɨɨ ytiempo yhuaad'ajtnɨ mɨna chonaanɨ ya naaxhuiñ yhuimbidaanɨ ma Dios Teedy. E Jesús ooy anajty tzocy jɨhuɨ̈y ymɨgügtɨjc ajcxy huɨdibɨ ya naaxhuiñ anajty ajcxy huɨ'ma'ñ. Jadu'n tzocy jɨhuɨ̈y huinɨxɨɨ.
58003017	Sin	¿Pɨnjaty je Dios ymɨjotma't jadu'n huixchiguɨ̈px jɨmɨjt? Je huɨdijaty ajcxy tundɨgoy mɨɨd Dios ytɨy'ajt, e je' ajcxy cɨjx y'öctaaygɨxy jɨm mɨjtɨgɨ̈duum.
60001014	Recommendation	Capxymɨdoogɨx Dios jadu'n nej pi'c'anäg capxymɨdoogɨxy ytaj yteedy. Ca' huaad m'octundɨgóoygɨxnɨ jadu'n nej anajty mdundɨgooygɨxy co anajty ca'nɨ mnejhuɨɨygɨxy Dios ytɨy'ajt.
45011032	Grace	Com Dios anajty tɨ yajpocycädäy tüg'ócɨy jäy co ajcxy ycapxycömɨdodacy, yɨ judíojäy etz nañ huɨdi ca' yjudíojäyɨty, paady ycɨxpɨ Dios pa'ayo'n tuñ mɨɨd nidüg'ócɨy jäy, judíojäy etz nañ huɨdi ca' yjudíojäyɨty, tüg'ócɨy pɨn mɨjpɨdacp yɨ' ytɨy'ajt.
66006006	Description	Huin'it nhuinmɨdooyɨch tüg ayuc choñ ma je mɨdaaxpɨ je ɨyujc ajcxy yajpaatcɨxy, ymɨna'ñ: ―Tüg denario meeñ chohuɨ̈y tüg libra trigo; nañ jadu'n tüg denario meeñ chohuɨ̈y tudujc libra cebada, ca' myaj'ayoohuɨpy aceite etz vino.
59004010	Recommendation	Pɨdaccɨx yung naxy yɨ mjot yɨ mhuinma'ñ ma yɨ mHuindzɨn Dios, e yɨ' may'ajt oy'ajt tunɨpy mɨɨd miich ajcxy ycɨxpɨ.
44017031	Grace	Com tɨ Dios yajnihuinmayɨ̈y tüg xɨɨ mɨna tɨyduna'ñ yɨ naaxhuiñybɨ jäy mɨɨd je yëydɨjc huɨdibɨ tɨ huin'ixy, jada tɨy'ajt Dios tɨ yaj'ixy yajnejhuɨ̈y tüg'ócɨy jäy co tɨ yajjugypɨcy Jesús co y'o'cy.
43019002	Description	Chi jada' je soldados ajcxy yaj'oyɨɨy tüg corona mɨj'apy pa'apy, chi ajcxy yajcojenɨy Jesús. Chi ajcxy yajnïjenɨɨy tüg rey yhuit ucypɨ ycolor.
54005014	Recommendation	Ndzojcpyɨch co yɨ töxyjäy co'ögy mutz anäcnɨbɨ huen pɨjccɨxy, huen tzɨnaaygɨxy jugy'ajtcɨxy yajxon, huen ung'ijxcɨxy anäc'ijxcɨxy, huen yajxon cuend'ajtcɨxy yjɨɨn ytɨjc, jɨgɨx ca' ajcxy nïhuambedɨɨyb ni'ojɨ̈huɨɨyb huɨdibɨ ca' Dios y'ayuc ixaanɨ mɨdohuaanɨ.
43014011	Faith	Mɨbɨjccɨch ajcxy co ɨɨch n'ityɨch ma Dios Teedy, e Dios Teedy ijtp ma ɨɨch. Penɨ ca' mdɨmmɨbɨgaangɨxy, mɨbɨc ajcxy mɨɨd je mɨjhuinma'ñ ycɨxpɨ huɨdibɨ tɨ nduñɨch.
66020014	Violence	Je o'cɨn etz je it ma je öcpɨ y'ity yajnajtztijɨyday jɨɨnjoty ma je mɨjjɨɨn ytoy. Je' je' je mɨmetzpɨ o'cɨn ma je mɨjjɨɨn ytoy.
58009026	Description	Co ixyipy ca' yjadu'nɨty, canaag'oc Cristo ixyipy patnɨ chaachy'öcɨn maabɨ naaxhuiñybɨ chondagy. Per jadachambɨ ma xɨɨ tiempo ycɨxaanɨ ytɨgoyaanɨ, Cristo tügtecypajc ñayguëxɨ̈cɨ ya naaxhuiñ, jɨgɨx codɨnähuɨpy tüg'ócɨy jäy ma Dios mɨɨd ajcxy ypocy ycɨxpɨ. Jadu'n Cristo tuuñ jɨgɨx yajtɨgoyɨpy pocytunɨɨ.
44013018	Description	Dios je' ajcxy mɨhuindɨnay huixchɨguïpx jɨmɨjt jɨm mɨjtɨgɨ̈duum.
46011033	Recommendation	Paady ycɨxpɨ miich ajcxy mɨgügtɨjc co ajcxy mgaya'nɨp m'üga'nɨp je “Santa Cena” nay'ahuíjxɨgɨxy miñ xyipy, e jadu'n mgáaygɨxɨpy amugɨ'.
66006012	Violence	Chi n'ijxyɨch co je Dios y'ung, je Cordero, yaj'ahuaach je mɨdudujcpɨ sellɨ ma je necy, huin'it ooy naax yhuiñyxijty, chi je xɨɨ yjajty janch tzixy, jadu'n nej tzixyhuit huɨdibɨ co'ögytɨjc ypɨdacpy, e je po' y'ahuimbijty nej nɨ'pyɨn.
58011035	Violence	Jɨm anajty töxyjäy yjájtɨgɨxy huɨdibɨ ajcxy cɨ̈dɨgɨɨyɨ y'ung juugy huɨdibɨ anajty tɨ jugypɨcy co anajty tɨ y'ögy. Jadyii ajcxy y'o'cy ahuonɨ' agɨdzɨ', ca'p ajcxy paty nïdzoocɨn. Jadu'n ajcxy paty o'cɨn, jaydëbɨ patcɨxy jugy'ajtɨn etz tzɨnaayɨm jac'oybɨ ma Dios.
44016037	Violence	Chi Pablo mɨgapxy je mutztungmɨɨdpɨ, e chi nɨmay: ―Romanojäy ɨɨch ajcxy. Yɨ cajptungmɨɨdpɨ tɨ xyhuopyɨch mɨɨd matz mayjäy agujc, ni ca' jayɨjp tɨ xytɨyduñɨch, e tɨ xypɨdägyɨch pujxtɨgoty. ¿Nej co jadachambɨ xyñajtzmadzɨ̈hua'ñɨch ameechɨ? Ca' jadu'n y'óyɨty. Huen mɨjtungmɨɨdpɨ cɨ'm miiñ xyajpɨdzɨ́mgɨxɨch ɨɨch ajcxy.
45013009	Recommendation	Jadu'n Dios ycötujcɨn jaybety ymiiñ, ma jadu'n ymɨna'ñ: “Ca' mmɨgapxtɨgoyɨpy huingbɨ töxyjäy. Ca' mmɨgüg mmeedzɨpy. Ca' mjäyyaj'ögɨpy. Ca' mmɨgüg m'adzojcɨpy ti ymɨɨd.” Pen mdzojcpy mjɨhuɨɨyb mɨgüg nej miich cɨ'm mnaychogyii tɨ anajty mguydundaayɨ Dios y'ane'mɨn ycötujcɨn.
62003003	Faith	Tüg'ócɨy jäy ajcxy huɨdibɨ jɨjp'ijxp co Jesucristo ymiina'ñ jadüg'oc ya naaxhuiñ, copɨcy yajhuädzɨpy ajcxy yjot yhuinma'ñ. Huen mɨ'ijtcɨxy oyjot oyhuinma'ñ jadu'n nej Jesucristo mɨ'ity oyjot oyhuinma'ñ.
45007022	Faith	Jotjoty huinma'ñyjoty ooy nmɨxondägyɨch Dios ycötujcɨn.
50004004	Recommendation	Jotcujc'ajtcɨx huinɨxɨɨ, mɨɨd co myajpatcɨxy ma ɨɨch ajt nHuindzɨn Jesucristo. Jadüg'oc nïgapxpetyɨch co huen jotcujc'ajtcɨxy.
66001012	Description	Chi n'ijxhuimbityɨch n'ixa'ñɨch pɨn ɨɨch anajty xymɨgapxpɨch. Co nnayjɨɨ'ijxɨch, huin'it nhuin'ijxyɨch huɨxtujc candelero ac tɨm oorɨ.
58003018	Sin	¿Pɨnjaty Dios ñɨmay co ni camɨna ytɨgɨ̈huɨpy ma je Dios y'it ylugar ma jëbɨ ypoocxcɨxy mɨɨd yɨ'? Je' ajcxy huɨdibɨ ca' ycapxymɨdoy.
43010008	Sin	Tüg'ócɨy je huindzɨndɨjc huɨdibɨ ajcxy miin jayɨjp ca'nɨ ɨɨch anajty nmiñɨch, e ymɨnaangɨxy anajty co ajcxy mɨɨd'ajtɨ Dios ytɨy'ajt, jadu'n je' anajty ajcxy nej meetzpɨ huɨdibɨ meedzaanɨp Dios yjäy. Per je Dios yjäy ca'p je' ajcxy tuuñ cuendɨ, jadu'n nej je borregɨ ca' yöcmɨdoogɨxy je meetzpɨ.
60002018	Recommendation	Tumbɨdɨjc ajcxy, ɨɨmɨdoogɨx capxymɨdoogɨx mhuindzɨndɨjc. Pen oyjäy yɨ mhuindzɨn huɨdibɨ yung naxy yjot yhuinma'ñ mɨɨdɨty, o pen ahua'njäy jɨbɨcjäy, ca' yñejɨty, capxymɨdoogɨx.
44006013	Description	Chi ajcxy ixtaayɨ jäy huɨdibɨ nïhuambedɨɨb, chi ajcxy ymɨnañ: ―Jada Esteban jɨbɨc nigapxy yɨ Dios ytɨjc etz Moisés ytɨy'ajt.
47005018	Faith	Tüg'ócɨy tijaty huɨdibɨ ya yajpatp, jiiby chooñ ma Dios, Dios yaj'oyɨyday. Mɨɨd huɨdijaty Cristo ytuun mɨɨd ɨɨch ajt ycɨxpɨ, jotcujc n'ijtɨm mɨɨd Dios. E Dios xyajnïbɨjcɨch co ngapxhuäcxyɨch Dios y'ayuc jadu'n nej jäy ajcxy jëbɨ ajcxy jotcujc y'ijtcɨxy mɨɨd Dios.
59005010	Recommendation	Mɨgügtɨjc ajcxy, pɨjccɨx je ijxpejt jadu'n nej tzaachypɨ mɨnajxy yajnajxy je profetas ajcxy huɨdibɨ ajcxy ɨɨhuäcxp capxhuäcxp je Huindzɨn Dios y'ayuc.
44002021	Faith	E tüg'ócɨy jäy huɨdi mɨyaaxp ojadajtp je Huindzɨn Dios, Dios ajcxy yajnïdzögɨɨb y'alma.
66007012	Faith	Chachmɨnaangɨxy: Jadu'n jada. Amén. Ɨɨch ajt nDios, je' mɨhuaad huinɨxɨɨ huinɨtiempo tüg'ócɨy je ɨɨhuɨn, je xondaacɨn, je oy'ajtɨn, je ixpɨjcɨn, je jäygɨdaacɨn, je cömayɨn, je ane'mɨn, je mɨj'ajtɨn. Amén. Jadu'n jada.
60003003	Recommendation	Töxyjäydɨjc ajcxy, ca' mnaygömayɨɨyb mɨɨd mhuit mxojx oyjatpyɨ tzoujatypɨ, mɨɨd oorɨ cɨ̈jiitz etz oorɨ taatztɨy, mɨɨd co mgöhuay mdzachcüdɨ̈gy mɨɨd cüd oyjatyp.
55001008	Faith	Paady ca' mmɨdzöydunɨɨyb ɨɨch ajt nHuindzɨn Cristo Jesús ytɨy'ajt. E nañ ca' xymɨdzöydunɨɨybɨch co tɨ nbujxtɨjc ɨñäyɨch mɨɨd ɨɨch ajt nHuindzɨn Cristo Jesús ytɨy'ajt ycɨxpɨ. Mecxtuc yɨ ayo'n yɨ tzaachypɨ huɨdibɨ myajnajxpy co mgapxhuäcxy yɨ Cristo Jesús ytɨy'ajt. Dios xyajjotmɨcpɨgɨpy.
43017019	Description	Mɨɨd yɨ' ajcxy ycɨxpɨ tɨ nnaygɨ̈yegyiijɨch amuumdügjot ma miich, jɨgɨx yɨ' ajcxy nañ jadu'n ñaygɨ̈yegɨɨyb amuumdügjot ma miich, co ajcxy cuydunɨpy miich m'ayuc mdɨy'ajt.
66003002	Recommendation	Cuendɨtungɨx miich ajcxy yɨ mmɨbɨjcɨn, com jago jago ajcxy mgayajtɨgoydäy yɨ mmɨbɨjcɨn. Jayajmɨcpɨjccɨxy yɨ mmɨbɨjcɨn huɨdibɨ ajcxy mjacmɨɨdɨty. Tɨ ɨɨch n'ixy co huɨdibɨ ajcxy mdumyb ca' yɨ' yhuädzɨty ytudägyɨty ma Dios yhuinduu.
66016004	Description	Je mɨdugɨɨgpɨ y'ángel yajyojctuty je' ytasɨ huɨdi anajty ujtz mɨɨd may'ayo'n maajaty je mɨjnɨɨ, etz maajaty nɨɨ ymuxy, nañ jadu'n ac ñɨ'py je' y'ahuimbijttay.
45005002	Faith	Co nmɨbɨjcɨm nmɨjpɨdaacɨm Cristo, chi nbaatɨm je may'ajt je oy'ajt huɨdibɨ Dios ytumyb mɨɨd ɨɨch ajt, e jadu'n oy n'ijtɨm mɨɨd Dios, ca' ma ti tzip. Nañ ooy njotcugɨɨyɨm, mɨɨd co njɨjp'ijxɨm co nbadaanɨm Dios y'oy'ajtɨn.
49005005	Sin	Janch tɨy'ajt jada co pɨnjaty tundɨgooyb mɨɨd huingbɨ töxyjäy, pɨnjaty jɨbɨc-huinma'ñ mɨɨd, ca' ajcxy padaangɨxy pɨdägy etz oy'ajtɨn ma Cristo etz ma Dios y'ane'mɨn. Pɨnjaty meeñ adzojcp, Dios ca' tzocy, tɨm jadu'n nej yɨ' ca' tzocy pɨnjaty ojadajtp tzaadzech etz quipychech.
58011008	Faith	Mɨɨd co Abraham anajty Dios mɨbɨcy, paady Dios yhuin'ijxɨ e ycapxymɨdouhuɨ. Chi je' chooñ ma ñaax ycajpɨn ñɨcxy ma je it lugar huɨdibɨ Dios anajty möhuaanɨp co je'adɨɨyb. Choñ, ni ca' anajty nejhuɨ̈y ma ñɨcxy.
49005018	Recommendation	Ca' huaad m'ijtcɨxy amügy jäy, com yɨ jocnɨɨ xyajnɨ́cxcɨxɨpy ayo'nduum. Nïgɨ oy mɨ'ijtcɨxy Dios yjɨhuɨ'ñ ymɨc'ajt may'amy ma ajcxy mjot mhuinma'ñ.
61002002	Sin	Mayjäy ooy panɨcxa'ñ je jɨbɨcpɨ huɨdibɨ ajcxy ytungɨxyp, e mɨɨd je' ajcxy ycɨxpɨ yajnigápxɨpy yajnimɨydägɨpy ajcxy jɨbɨc je huɨdibɨ ajcxy cuydumb je tɨɨybɨ ayuc, je Jesucristo y'ayuc oybɨ.
49002018	Faith	Mɨɨd co Cristo may'ajt tɨ tuuñ co xy'adɨgɨɨyɨm xyjottɨgɨɨyɨm Dios yjɨhuɨ'ñ ymɨc'ajt, paady ycɨxp nidüg'ócɨy ɨɨch ajt nyajpaatɨm ma Dios jadu'n nej tügpɨcy jäy, tanto judíojäy etz nañ jadu'n huɨdibɨ ca' yjudíojäyɨty.
44021025	Recommendation	Huɨdibɨ janchtɨy jadu'n nej yɨ huɨdibɨ ajcxy ca' yjudíojäyɨty, e tɨ mɨjpɨdaaccɨxy Jesús, tɨ ɨɨch yɨ' ajcxy nijayɨ́ɨygɨxɨch co ca' túngɨxɨpy cuentɨ jada jadu'mbɨ judíojäy ycostumbre. Je' janchtɨy co ca' huaad tzützcɨxɨpy je tɨɨbɨ jäy yajhuindzɨgɨ̈y ídolos, ni ca' huaad jɨ́ɨcxcɨxɨpy nɨ'py, etz ni ca' ajcxy tzüdzɨpy huɨdi yo'c-huiidy tɨ y'ögy, etz ca' ajcxy huingbɨ töxyjäy mɨgapxtɨgóoygɨxɨpy.
44005003	Sin	Chi Pedro nɨmay Ananías: ―Ananías, ¿nej co myajtuñ je mujcu' yhuinma'ñ, e mhuin'ɨɨna'ñ je Espíritu Santo, e tɨ mbugoñ jac'anaxypɨ meeñ nej tɨ tzoo'adyii yɨ pɨdägy tɨɨbɨ mdoogy?
49004014	Recommendation	Ca' n'idaanɨm mɨɨd ajt nhuinma'ñ nej pi'ctɨjc yhuinma'ñ ymɨɨdɨty. Je pi'ctɨjc ajcxy janam jadzojc yhuinma'ñ ytɨgajtzcɨxy. Jadu'n ajcxy nipaady nej je mɨy huɨdibɨ je poj yajpojmimyb yajpojxɨjpy. Co cɨxy ca'pxy nmɨɨd'ajtɨm Cristo ytɨy'ajt, ca' pɨnjaty xyhuin'ɨɨnɨm mɨɨd huing ayuc oymɨbɨjcnɨp huɨdibɨ ca' yjanchɨty.
46006009	Sin	¿Nej ca' mnejhuɨɨygɨxy co yɨ jäy ajcxy huɨdibɨ tundɨgooyb, ca' ajcxy it lugar pada'ñ ma Dios y'ane'my? Ca' mnayhuin'ɨɨngɨxy, ca' ajcxy it lugar pada'ñ ma Dios y'ane'my yɨ jäy ajcxy huɨdibɨ mɨgapxtɨgooyb töxyjäydɨjc, huɨdibɨ ajcxy ojadajtp tzaadzech quipychech, huɨdibɨ ajcxy mɨgapxtɨgooyb ymɨgüg ytöxyɨjc, huɨdibɨ ajcxy adöxyñɨ'aa.
58010025	Recommendation	Ca' n'ixmajtzɨm je nayyöymugɨɨ, jadu'n nej ajcxy nijëjɨty costumbre mɨɨdɨty co ca' ajcxy yöy ma naymujctac. Nïgɨ tzoc nayjot'amɨjmooyɨm, e jadu'n nej cham yaj'ijxnɨ co yhuingoonɨ ma je Huindzɨn Jesucristo ymiinaanɨ jadüg'oc ya naaxhuiñ, chona'ñ tzajpjoty.
51003005	Sin	Yajtɨgooygɨx je jɨbɨc-huinma'ñ huɨdibɨ miich ajcxy mɨɨd, huɨdibɨ naaxhuiñyjäy ajcxy yhuinma'ñ'ajtɨp. Ca' huaad mɨɨdcapxtɨgoyɨpy töxyjäydɨjc. Ca' huaad jɨbɨc-huinma'ñ mdunɨpy. Ca' huaad mdungɨxy ninïcx chojcɨn, etz huɨdibɨ ca'p y'oyhuinma'ñɨty. Ca' huaad m'adzogɨpy comeeñ'adɨɨ, com ñipaatpy jadu'n nej ajcxy huɨdibɨ tzaadzech quipychech ojadajtp.
52005008	Faith	Ɨɨch ajt huɨdibɨ nnejhuɨɨyɨm Dios ytɨy'ajt, copɨcy huijy ycujc ajt ndzɨnaayɨm, e nañ copɨcy nmɨbɨjcɨm Jesucristo e nañ naychójcɨgɨx nayjɨhuɨ́ɨyɨgɨx miñ xyɨpy, jadu'n nipaady nej soldadtɨjc ñaygohuáanɨgɨxy mɨɨd pujx huɨdibɨ ymɨɨd ma ycaach. E mɨɨd co njɨjp'ijxɨm co Dios xyajnïdzögaanɨm ajt n'alma, jadu'n nipaady nejjɨhuɨ̈y soldadtɨjc ñaygohuáanɨgɨxy mɨɨd ypujxcöjup.
55001007	Grace	Dios ca' xyajhuindzɨ̈gy'aty, hue' xyajjotmɨc'ajtp. Mɨɨd Dios ymɨc'ajt jëb mnaychójcɨgɨxy mnayjɨhuɨ́ɨyɨgɨxy, jëb oyjot oyhuinma'ñ myajtuungɨxy.
62002004	Sin	Co ixyipy pɨnjaty ymɨna'ñ co ñejhuɨɨyɨ Jesucristo ytɨy'ajt e ca' cuychɨnaayɨ yɨ' ytɨy'ajt hue' yɨ' tzach anɨɨdaacpɨ, e ca' mɨɨdɨty Dios ytɨy'ajt.
50002002	Faith	jotcujc'adɨpɨch mɨɨd co mdzɨnaaygɨxy ooy yajxon, xïc xon, tügyɨ mnaychójcɨgɨxy mnayjɨhuɨ́ɨyɨgɨxy miñ xyɨpy, tzɨnaaygɨxy quipxyjot quipxyhuinma'ñ.
43007030	Description	Huin'it ajcxy jamadzaañ, per ca' ni pɨn cɨ̈nïxajɨy, com ca'nɨ anajty paady je xɨɨ je tiempo mɨna ñaygɨ̈yegɨɨyb ma ymɨdzip ajcxy.
54006018	Recommendation	Huen yɨ comeeñydɨjc oybɨ tungɨxy, jɨgɨx ajcxy cömay ypɨdzɨmɨpy co oyjäy'ajtɨn tungɨxy. Huen ajcxy pa'ayoogɨxy ymɨgügtɨjc huɨdibɨ ca' ti mɨɨdɨty mɨɨd oyjot oyhuinma'ñ.
43018030	Description	Chi ajcxy y'adzooy: ―Co ixyipy ca' ti jɨbɨcpɨ tuñ, ca' ixyipy ɨɨch ajcxy ya yɨ' nyajmiñ ma miich.
45014006	Faith	Ɨɨch ajt nmɨgügtɨjc huɨdi amay'ajtp nijëjɨty xɨɨ, hue' ajcxy tijy co Dios jadu'n tzojcp. E nañ ɨɨch ajt nmɨgügtɨjc huɨdi tzüch tzu'tzp, hue' ajcxy tijy co Dios jadu'n tzojcp, etz nañ yajnajxyp Dioscojuyip ma Dios mɨɨd yjɨɨcxy ypɨcy ycɨxpɨ. Nañ tɨm jadu'n ajt nmɨgügtɨjc huɨdi ca' tzüch tzüdza'ñ, hue' tijy co Dios jadu'n tzojcp, etz nañ yajnajxyp Dioscojuyip mɨɨd yjɨɨcxy ypɨcy ycɨxpɨ.
45012012	Recommendation	Tzɨnaaygɨx agujc jotcujc, com mnejhuɨɨyb ajcxy co mbada'ñ oy'ajtɨn ma Dios. Mecxtujccɨx yɨ tzaachypɨ ayo'n huɨdibɨ mmɨnajxyp myajnajxyp. Mɨbɨjctzoogɨx Dios jabom jabom.
44024023	Description	Huin'it Félix ane'mdɨɨy je capitán co huen yajcuend'aty yɨ Pablo, e huen a'ɨxɨ̈huɨp co pɨdzɨm tɨbiñ tɨbäy e pen ji ymɨgügtɨjc miiñ co'ixɨ̈huäñyii, huen möyii huɨdi yajmayjajtpy.
46013007	Description	Co naychojcɨm nayjɨhuɨɨyɨm, huin'it yajtunɨm mecxtujcɨn, huin'it nmɨbɨjctayɨm huɨdijaty tɨy'ajtɨp, huin'it nmɨbɨjctaayɨm co tüg'ócɨy tijaty oy yhuimbɨdzɨmɨpy, huin'it nmecxtujctayɨm tüg'ócɨy tzaachypɨ ayo'n.
47004013	Faith	Jaybety ymiñ ma Dios ñecy ma jadu'n ymɨna'ñ: “Tɨ nmɨbɨcyɨch, e paady ycɨxpɨ tɨ ngapxpɨdzɨmybɨch nej tɨ nmɨbɨcyɨch.” Tɨm jadu'n nej Dios ñecy ymɨna'ñ, nañ tɨm jadu'n ɨɨch ajcxy ymɨnaangɨxy co nmɨbɨ́jccɨxyɨch Dios, e paady ngapxpɨdzɨ́mgɨxyɨch nej nmɨbɨ́jccɨxyɨch.
